id,doi,year,citations,type
W3091270312,https://doi.org/10.2903/sp.efsa.2020.en-1710,2020,1,paper
W3092320908,https://doi.org/10.1101/2020.10.11.335190,2020,1,paper
W3094577694,https://doi.org/10.1101/2020.10.18.20214569,2020,1,paper
W3094989952,https://doi.org/10.1101/2020.11.06.20227017,2020,1,paper
W3096033436,https://doi.org/10.1080/14704994.2020.1840017,2020,1,paper
W3100718170,https://doi.org/10.3390/inorganics8110063,2020,1,paper
W3105093764,https://doi.org/10.1101/2020.04.30.070003,2020,1,paper
W3105104454,,2020,1,paper
W3105390476,https://doi.org/10.1017/jfm.2019.1051,2020,1,paper
W3107236580,https://doi.org/10.1007/978-3-030-64610-3_2,2020,1,paper
W3109181471,https://doi.org/10.4414/sanp.2020.03156,2020,1,paper
W3110917087,https://doi.org/10.7833/12-0-1958,2020,1,paper
W3110958126,https://doi.org/10.3390/proceedings2020056011,2020,1,paper
W3111810020,https://doi.org/10.5089/9781513563916.001.a001,2020,1,paper
W3111907440,https://doi.org/10.1101/2020.12.07.20234641,2020,1,paper
W3112027669,https://doi.org/10.3390/e22121390,2020,1,paper
W3115968234,https://doi.org/10.1214/20-ejp544,2020,1,paper
W3121321627,https://doi.org/10.1016/j.aim.2020.107487,2020,1,paper
W3121556720,https://doi.org/10.2139/ssrn.3530926,2020,1,paper
W3129133579,https://doi.org/10.3390/iocn2020-07923,2020,1,paper
W3133583513,https://doi.org/10.2139/ssrn.3602800,2020,1,paper
W3136295698,,2020,1,paper
W3141547641,https://doi.org/10.2139/ssrn.3926917,2020,1,paper
W3144594647,https://doi.org/10.2139/ssrn.3564728,2020,0,paper
W3159340280,https://doi.org/10.21203/rs.3.rs-93108/v1,2020,1,paper
W3185715563,https://doi.org/10.21203/rs.3.rs-55534/v1,2020,1,paper
W3213771922,https://doi.org/10.1016/j.jnucmat.2021.153394,2021,1,paper
W4206613119,https://doi.org/10.7554/elife.70294.sa2,2021,1,paper
W4206804983,https://doi.org/10.5194/epsc2021-90,2021,1,paper
W4214949718,https://doi.org/10.2139/ssrn.3626862,2020,1,paper
W4220835325,https://doi.org/10.1101/2022.03.15.484412,2022,1,paper
W4226321954,https://doi.org/10.1007/s11139-022-00610-3,2022,1,paper
W4229072924,https://doi.org/10.1016/j.jmateco.2022.102700,2022,1,paper
W4232252775,https://doi.org/10.21203/rs.2.20895/v1,2020,1,paper
W4233604037,https://doi.org/10.21203/rs.3.rs-16839/v1,2020,1,paper
W4234833089,https://doi.org/10.21203/rs.3.rs-31919/v2,2020,1,paper
W4238837352,https://doi.org/10.21203/rs.2.11726/v2,2020,1,paper
W4248496147,https://doi.org/10.46298/dmtcs.6358,2020,1,paper
W4253949994,https://doi.org/10.1002/ange.202012381,2020,1,paper
W4255967715,https://doi.org/10.21203/rs.3.rs-36764/v1,2020,1,paper
W4283577490,https://doi.org/10.1080/00131857.2022.2085554,2022,1,paper
W4294300974,https://doi.org/10.1038/s41598-022-19353-8,2022,1,paper
W4308809790,https://doi.org/10.1016/j.xpro.2022.101830,2022,1,paper
W4323826249,https://doi.org/10.1093/mnras/stad364,2023,1,paper
W4324281729,https://doi.org/10.1039/d3re00032j,2023,1,paper
W4378840091,https://doi.org/10.56397/sssh.2023.05.07,2023,1,paper
W4387126717,https://doi.org/10.1145/3565287.3610275,2023,1,paper
W4387133037,https://doi.org/10.1186/s13063-023-07612-6,2023,1,paper
W4387142422,https://doi.org/10.1016/j.trechm.2023.08.007,2023,1,paper
W4387146051,https://doi.org/10.1109/jiot.2023.3320434,2023,1,paper
W4387700482,https://doi.org/10.1051/0004-6361/202346863,2023,1,paper
W4388854490,https://doi.org/10.1109/tits.2023.3330155,2023,1,paper
W4389554590,https://doi.org/10.1021/acs.inorgchem.3c01943,2023,1,paper
W4390579679,https://doi.org/10.1103/physrevd.109.l011101,2024,1,paper
W4391089635,https://doi.org/10.1103/physrevlett.132.041801,2024,1,paper
W4391296465,https://doi.org/10.1093/mnras/stad3783,2024,1,paper
W4391781021,https://doi.org/10.1111/imb.12894,2024,1,paper
W4392738366,https://doi.org/10.1002/anie.202402413,2024,1,paper
W4393160804,https://doi.org/10.1609/aaai.v38i19.30176,2024,1,paper
W4394908878,https://doi.org/10.2139/ssrn.4799170,2024,1,paper
W4399040965,https://doi.org/10.1016/j.cattod.2024.114832,2024,1,paper
W4399076081,https://doi.org/10.1088/1538-3873/ad48b8,2024,1,paper
W4400301072,https://doi.org/10.1039/d4py00482e,2024,1,paper
W4402035775,https://doi.org/10.1093/mnras/stae1940,2024,1,paper
W4403181128,https://doi.org/10.1007/s42114-024-00971-x,2024,1,paper
W4403244539,https://doi.org/10.1090/jag/839,2024,1,paper
W1529814081,https://doi.org/10.1201/9780429344329-4,2020,0,paper
W1753229983,https://doi.org/10.1017/s0963548320000255,2020,0,paper
W2402434193,https://doi.org/10.1201/9781003066651-9,2020,0,paper
W2998345250,,2020,0,paper
W3001099472,,2020,0,paper
W3004561904,https://doi.org/10.2139/ssrn.3546392,2020,0,paper
W3004838872,https://doi.org/10.1109/mim.2020.8979518,2020,0,paper
W3005831654,https://doi.org/10.1007/978-3-030-27893-9,2020,0,paper
W3006081854,,2020,0,paper
W3006572346,https://doi.org/10.1093/hwj/dbaa008,2020,0,paper
W3007399314,https://doi.org/10.1136/openhrt-2019-001105,2020,0,paper
W3007645810,https://doi.org/10.48550/arxiv.2003.00961,2020,0,paper
W3007839980,,2020,0,paper
W3007967931,https://doi.org/10.1017/s0009840x20000141,2020,0,paper
W3009340489,https://doi.org/10.1117/12.2543747,2020,0,paper
W3009632140,https://doi.org/10.1504/ijads.2020.10027339,2020,0,paper
W3009893415,,2020,0,paper
W3010428850,https://doi.org/10.1177/2054270419894850,2020,0,paper
W3011286978,https://doi.org/10.14705/rpnet.2020.39.1047,2020,0,paper
W3012696520,https://doi.org/10.1007/978-3-030-41571-6_2,2020,0,paper
W3012730395,https://doi.org/10.1007/978-3-030-41571-6_5,2020,0,paper
W3012732501,https://doi.org/10.1007/978-3-030-41571-6_6,2020,0,paper
W3012778873,https://doi.org/10.1007/978-3-030-41571-6_3,2020,0,paper
W3012819386,https://doi.org/10.1007/978-3-030-41571-6_8,2020,0,paper
W3012871211,https://doi.org/10.1007/978-3-030-41571-6_9,2020,0,paper
W3012880199,https://doi.org/10.1007/978-3-030-41571-6_12,2020,0,paper
W3012903958,https://doi.org/10.1007/978-3-030-41571-6_11,2020,0,paper
W3013519578,https://doi.org/10.4230/lipics.ccc.2020.24,2020,0,paper
W3021629541,,2020,0,paper
W3023002874,,2020,0,paper
W3023022537,https://doi.org/10.31273/reinvention.v13i1.617,2020,0,paper
W3023952530,,2020,0,paper
W3029918142,,2020,0,paper
W3031287389,,2020,0,paper
W3033094653,https://doi.org/10.21203/rs.3.rs-21189/v1,2020,0,paper
W3033230636,https://doi.org/10.3390/electrochem1020014,2020,0,paper
W3033358987,,2020,0,paper
W3033546973,https://doi.org/10.1080/01416200.2020.1778384,2020,0,paper
W3034683602,https://doi.org/10.26180/5f3cceb3989ac,2020,0,paper
W3034897238,https://doi.org/10.1101/2020.06.16.153940,2020,0,paper
W3035349885,https://doi.org/10.1302/2046-3758.16.bjo-2020-0014.r1,2020,0,paper
W3035701444,,2020,0,paper
W3035848231,,2020,0,paper
W3036091875,https://doi.org/10.3390/h9020052,2020,0,paper
W3036967375,,2020,0,paper
W3037635796,https://doi.org/10.1017/9781108688451.008,2020,0,paper
W3037792423,https://doi.org/10.1162/leon_a_02001,2020,0,paper
W3037795502,https://doi.org/10.1017/9781108688451.004,2020,0,paper
W3037825606,https://doi.org/10.1017/9781108348799.004,2020,0,paper
W3039185191,https://doi.org/10.21203/rs.3.rs-33606/v1,2020,0,paper
W3040191316,,2020,0,paper
W3046032988,,2020,0,paper
W3048868847,,2020,0,paper
W3048872881,,2020,0,paper
W3075587127,https://doi.org/10.1101/2020.08.19.258327,2020,0,paper
W3080692076,https://doi.org/10.1101/2020.08.26.269092,2020,0,paper
W3082562817,https://doi.org/10.1109/embc44109.2020.9176389,2020,0,paper
W3083942194,,2020,0,paper
W3086352450,https://doi.org/10.1007/s10921-020-00714-0,2020,0,paper
W3087314124,https://doi.org/10.6092/issn.1971-8853/11522,2020,0,paper
W3087663896,,2020,0,paper
W3090287125,https://doi.org/10.1137/18m1199460,2020,0,paper
W3091054101,https://doi.org/10.1093/med/9780190248253.003.0010,2020,0,paper
W3092526862,,2020,0,paper
W3095757990,https://doi.org/10.1136/archdischild-2020-rcpch.364,2020,0,paper
W3096706133,,2020,0,paper
W3097253216,https://doi.org/10.1136/archdischild-2020-rcpch.357,2020,0,paper
W3097486185,https://doi.org/10.1177/2633366x20967935,2020,0,paper
W3099169086,https://doi.org/10.3366/film.2020.0150,2020,0,paper
W3100037482,,2020,0,paper
W3100228897,https://doi.org/10.1101/2020.06.18.158931,2020,0,paper
W3101164253,https://doi.org/10.1007/s12152-020-09454-4,2020,0,paper
W3107543750,,2020,0,paper
W3110540373,,2020,0,paper
W3110709980,https://doi.org/10.1017/9781108623506.001,2020,0,paper
W3110929893,https://doi.org/10.1515/itit-2020-0017,2020,0,paper
W3111057298,https://doi.org/10.1080/00219266.2020.1841669,2020,0,paper
W3111372163,https://doi.org/10.23994/lk.100440,2020,0,paper
W3111697801,https://doi.org/10.1007/978-3-030-53370-0_39,2020,0,paper
W3113677895,,2020,0,paper
W3113881740,,2020,0,paper
W3115227880,,2020,0,paper
W3115240032,,2020,0,paper
W3115301005,,2020,0,paper
W3115344793,https://doi.org/10.7833/12-0-1963,2020,0,paper
W3116379679,,2020,0,paper
W3116948871,,2020,0,paper
W3117254887,,2020,0,paper
W3117454495,,2020,0,paper
W3117957318,,2020,0,paper
W3118430137,,2020,0,paper
W3119316778,https://doi.org/10.21203/rs.3.rs-35929/v1,2020,0,paper
W3119933883,,2020,0,paper
W3120351379,,2020,0,paper
W3120866995,https://doi.org/10.16995/orbit.3404,2020,0,paper
W3121542665,https://doi.org/10.2139/ssrn.3598763,2020,0,paper
W3121587079,,2020,0,paper
W3122368024,,2020,0,paper
W3122716907,,2020,0,paper
W3123010255,https://doi.org/10.1163/18712428-10002003,2020,0,paper
W3124106371,,2020,0,paper
W3127353472,https://doi.org/10.21203/rs.3.rs-22447/v1,2020,0,paper
W3128058971,,2021,0,paper
W3129937561,,2020,0,paper
W3131918845,https://doi.org/10.21203/rs.3.rs-31919/v1,2020,0,paper
W3132187644,,2020,0,paper
W3134342020,,2020,0,paper
W3136361497,,2020,0,paper
W3136986301,https://doi.org/10.31273/lgd.2019.2501,2020,0,paper
W3137195381,https://doi.org/10.31273/lgd.2019.2506,2020,0,paper
W3137371140,,2020,0,paper
W3138844822,,2020,0,paper
W3148592346,https://doi.org/10.2139/ssrn.3603843,2020,0,paper
W3148602428,https://doi.org/10.1017/9781108623506.007,2020,0,paper
W3154471640,,2020,0,paper
W3157441726,,2020,0,paper
W3157681745,https://doi.org/10.21203/rs.3.rs-28364/v1,2020,0,paper
W3159743950,https://doi.org/10.21203/rs.3.rs-56683/v1,2020,0,paper
W3161885985,https://doi.org/10.1017/9781108688451.001,2020,0,paper
W3163046491,https://doi.org/10.1017/9781108623506.005,2020,0,paper
W3164520523,,2020,0,paper
W3166185155,https://doi.org/10.37749/2308-9636-2020-12(216)-2,2020,0,paper
W3169165872,https://doi.org/10.1017/9781108623506.004,2020,0,paper
W3171638053,https://doi.org/10.1007/978-3-030-51795-3_2,2020,0,paper
W3172709018,https://doi.org/10.1051/epjconf/202125103006,2021,0,paper
W3183437706,,2020,0,paper
W3186866002,https://doi.org/10.25537/dm.2020v25.2339-2354,2020,0,paper
W3194869232,,2020,0,paper
W3196534364,https://doi.org/10.1017/9781108623506.003,2020,0,paper
W3198909675,,2020,0,paper
W3201640177,https://doi.org/10.21203/rs.3.rs-16464/v2,2020,0,paper
W4205169836,https://doi.org/10.1017/9781108688451.007,2020,0,paper
W4205231611,https://doi.org/10.1017/9781108688451.010,2020,0,paper
W4205288010,https://doi.org/10.1017/9781108688451.002,2020,0,paper
W4205408786,https://doi.org/10.2196/preprints.18218,2020,0,paper
W4205676094,https://doi.org/10.1017/9781108688451.003,2020,0,paper
W4205915938,https://doi.org/10.1017/9781108688451.005,2020,0,paper
W4206647533,https://doi.org/10.1017/9781108688451.006,2020,0,paper
W4210977128,https://doi.org/10.1017/9781108623506.006,2020,0,paper
W4210983031,https://doi.org/10.1017/9781108623506.008,2020,0,paper
W4211006486,https://doi.org/10.1017/9781108623506.002,2020,0,paper
W4211191427,https://doi.org/10.1017/9781108348799.013,2020,0,paper
W4214874379,https://doi.org/10.2139/ssrn.3583403,2020,0,paper
W4224827453,https://doi.org/10.48550/arxiv.2204.10554,2022,0,paper
W4225989716,https://doi.org/10.48550/arxiv.2202.00001,2022,0,paper
W4229872243,https://doi.org/10.21203/rs.3.rs-24263/v1,2020,0,paper
W4229945311,https://doi.org/10.1201/9780429060793-7,2020,0,paper
W4231457641,https://doi.org/10.21203/rs.3.rs-15675/v1,2020,0,paper
W4232638907,https://doi.org/10.22541/au.159414792.20021903,2020,0,paper
W4233112067,https://doi.org/10.21203/rs.3.rs-28439/v1,2020,0,paper
W4233997295,https://doi.org/10.21203/rs.3.rs-24263/v3,2020,0,paper
W4234317375,https://doi.org/10.21203/rs.3.rs-16839/v2,2020,0,paper
W4234735888,https://doi.org/10.21203/rs.3.rs-16839/v3,2020,0,paper
W4237296864,https://doi.org/10.2139/ssrn.3759839,2020,0,paper
W4237377187,https://doi.org/10.21203/rs.3.rs-11289/v2,2020,0,paper
W4237778229,https://doi.org/10.1504/ijiie.2020.10032902,2020,0,paper
W4238026604,https://doi.org/10.17758/heaig7.h0220424,2020,0,paper
W4238203520,https://doi.org/10.1007/978-3-030-41571-6_7,2020,0,paper
W4238871734,https://doi.org/10.21203/rs.3.rs-50095/v1,2020,0,paper
W4239375670,https://doi.org/10.1109/nss/mic42677.2020.9508104,2020,0,paper
W4240534970,https://doi.org/10.3410/f.737689442.793574554,2020,0,paper
W4240678473,https://doi.org/10.1101/2020.05.02.073981,2020,0,paper
W4241497875,https://doi.org/10.21203/rs.3.rs-21973/v2,2020,0,paper
W4242382301,https://doi.org/10.21203/rs.2.11726/v3,2020,0,paper
W4243636957,https://doi.org/10.21203/rs.3.rs-21973/v1,2020,0,paper
W4244491508,https://doi.org/10.21203/rs.3.rs-72276/v1,2020,0,paper
W4244588394,https://doi.org/10.1007/978-3-030-41571-6_1,2020,0,paper
W4244983497,https://doi.org/10.21203/rs.2.11726/v4,2020,0,paper
W4245298300,https://doi.org/10.7551/mitpress/11310.003.0015,2021,0,paper
W4246015108,https://doi.org/10.21203/rs.3.rs-28439/v2,2020,0,paper
W4246792465,https://doi.org/10.21203/rs.3.rs-58693/v1,2020,0,paper
W4247458675,https://doi.org/10.1007/978-3-030-41571-6_4,2020,0,paper
W4249306605,https://doi.org/10.21203/rs.3.rs-11289/v1,2020,0,paper
W4252153191,https://doi.org/10.1007/978-3-030-41571-6_10,2020,0,paper
W4253317475,https://doi.org/10.21203/rs.3.rs-28439/v3,2020,0,paper
W4285031851,https://doi.org/10.1186/s12874-022-01668-9,2022,0,paper
W4285701882,https://doi.org/10.46855/energy-proceedings-4308,2020,0,paper
W4287547318,https://doi.org/10.5281/zenodo.4413249,2020,0,paper
W4287547393,https://doi.org/10.5281/zenodo.4429792,2020,0,paper
W4287658010,https://doi.org/10.48550/arxiv.2009.14746,2020,0,paper
W4290692582,https://doi.org/10.4310/mrl.2020.v27.n1.a14,2020,0,paper
W4307957027,https://doi.org/10.1016/j.eurpolymj.2022.111638,2022,0,paper
W4315705820,https://doi.org/10.48550/arxiv.2301.03706,2023,0,paper
W4320725145,https://doi.org/10.3384/rela.2000-7426.4691,2023,0,paper
W4376601701,https://doi.org/10.1093/mnras/stad1435,2023,0,paper
W4379516194,https://doi.org/10.1101/2023.06.03.543536,2023,0,paper
W4382362179,https://doi.org/10.21203/rs.3.rs-2981376/v1,2023,0,paper
W4382407863,https://doi.org/10.2196/preprints.42187,2022,0,paper
W4384698758,https://doi.org/10.22158/ape.v6n3p39,2023,0,paper
W4387132688,https://doi.org/10.1108/aam-08-2021-0042,2023,0,paper
W4387145296,https://doi.org/10.2139/ssrn.4586239,2023,0,paper
W4387340249,https://doi.org/10.1112/plms.12564,2023,0,paper
W4387560666,https://doi.org/10.48550/arxiv.2310.06035,2023,0,paper
W4389613844,https://doi.org/10.3390/healthcare11243152,2023,0,paper
W4389939386,https://doi.org/10.3389/fchem.2023.1326349,2023,0,paper
W4390420222,https://doi.org/10.1039/d3fo05039d,2023,0,paper
W4391827394,https://doi.org/10.1109/lwc.2024.3365874,2024,0,paper
W4392763456,https://doi.org/10.1002/ange.202402413,2024,0,paper
W4393002541,https://doi.org/10.30802/aalas-jaalas-23-000105,2024,0,paper
W4393143470,https://doi.org/10.1021/acs.jpclett.4c00453,2024,0,paper
W4393232745,https://doi.org/10.1007/s44196-024-00468-x,2024,0,paper
W4393417058,https://doi.org/10.5281/zenodo.3689502,2020,0,paper
W4394867342,https://doi.org/10.1093/ptep/ptae128,2024,0,paper
W4396975779,https://doi.org/10.1177/03019233241254235,2024,0,paper
W4398226129,https://doi.org/10.1109/tvt.2024.3396349,2024,0,paper
W4398240854,https://doi.org/10.1080/17517575.2024.2351871,2024,0,paper
W4398256648,https://doi.org/10.7910/dvn/aybaan/m41ilu,2020,0,paper
W4398257376,https://doi.org/10.7910/dvn/aybaan/exhiyy,2020,0,paper
W4398261041,https://doi.org/10.7910/dvn/aybaan/m1szyu,2020,0,paper
W4398268845,https://doi.org/10.7910/dvn/aybaan/qg8h8y,2020,0,paper
W4398288958,https://doi.org/10.7910/dvn/aybaan/0ddy0z,2020,0,paper
W4398349574,https://doi.org/10.7910/dvn/aybaan/zzrftb,2020,0,paper
W4398361417,https://doi.org/10.7910/dvn/aybaan/72fvsn,2020,0,paper
W4398365180,https://doi.org/10.7910/dvn/aybaan/ajrwpt,2020,0,paper
W4398367681,https://doi.org/10.7910/dvn/aybaan/rb7m3r,2020,0,paper
W4398379461,https://doi.org/10.7910/dvn/aybaan/b0uwgy,2020,0,paper
W4398382293,https://doi.org/10.7910/dvn/aybaan/is7jie,2020,0,paper
W4398403335,https://doi.org/10.7910/dvn/aybaan/em032i,2020,0,paper
W4398424010,https://doi.org/10.7910/dvn/aybaan/5y0zm6,2020,0,paper
W4398444943,https://doi.org/10.7910/dvn/aybaan/a4gwrx,2020,0,paper
W4398501433,https://doi.org/10.7910/dvn/aybaan/0p0nlr,2020,0,paper
W4398530312,https://doi.org/10.7910/dvn/aybaan/zulmal,2020,0,paper
W4398548311,https://doi.org/10.7910/dvn/aybaan/hnghpr,2020,0,paper
W4398585709,https://doi.org/10.7910/dvn/aybaan/17yrfc,2020,0,paper
W4398590109,https://doi.org/10.7910/dvn/aybaan/6hwequ,2020,0,paper
W4398591731,https://doi.org/10.7910/dvn/aybaan/q6yoyr,2020,0,paper
W4398594550,https://doi.org/10.7910/dvn/aybaan/dzixbc,2020,0,paper
W4398630615,https://doi.org/10.7910/dvn/aybaan/gl5he5,2020,0,paper
W4398638056,https://doi.org/10.7910/dvn/aybaan/uofaek,2020,0,paper
W4398653923,https://doi.org/10.7910/dvn/aybaan/ntpt82,2020,0,paper
W4398665788,https://doi.org/10.7910/dvn/aybaan/iyixmg,2020,0,paper
W4398671458,https://doi.org/10.7910/dvn/aybaan/qp9ez0,2020,0,paper
W4398716117,https://doi.org/10.7910/dvn/aybaan/g25iig,2020,0,paper
W4398718098,https://doi.org/10.7910/dvn/aybaan/v0gcmp,2020,0,paper
W4398721136,https://doi.org/10.7910/dvn/aybaan/wqgk4v,2020,0,paper
W4398721381,https://doi.org/10.7910/dvn/aybaan/pjrhn9,2020,0,paper
W4398726114,https://doi.org/10.7910/dvn/aybaan/bkoauy,2020,0,paper
W4398755097,https://doi.org/10.7910/dvn/aybaan/3ocsdc,2020,0,paper
W4398826850,https://doi.org/10.7910/dvn/ryisue/jybxch,2020,0,paper
W4398951032,https://doi.org/10.7910/dvn/ryisue/epwvio,2020,0,paper
W4398994796,https://doi.org/10.7910/dvn/xyz1na/tgozsk,2020,0,paper
W4398995779,https://doi.org/10.7910/dvn/s1594s/xzsgwz,2020,0,paper
W4398996297,https://doi.org/10.7910/dvn/wjof7n/iskcmj,2020,0,paper
W4398996630,https://doi.org/10.7910/dvn/xyz1na,2020,0,paper
W4399000209,https://doi.org/10.7910/dvn/xyz1na/bravss,2020,0,paper
W4399001223,https://doi.org/10.7910/dvn/xyz1na/javkfe,2020,0,paper
W4399002761,https://doi.org/10.7910/dvn/xyz1na/d8gcp0,2020,0,paper
W4399004473,https://doi.org/10.7910/dvn/s1594s/omoc2h,2020,0,paper
W4399005247,https://doi.org/10.7910/dvn/wjof7n/ujznna,2020,0,paper
W4399006226,https://doi.org/10.7910/dvn/xyz1na/pf21mu,2020,0,paper
W4399006597,https://doi.org/10.7910/dvn/xyz1na/e33qfw,2020,0,paper
W4399009905,https://doi.org/10.7910/dvn/s1594s/jld0zd,2020,0,paper
W4399010600,https://doi.org/10.7910/dvn/s1594s/xdgdi4,2020,0,paper
W4399013531,https://doi.org/10.7910/dvn/s1594s/sm5pb0,2020,0,paper
W4399016695,https://doi.org/10.7910/dvn/s1594s/phkjnw,2020,0,paper
W4399035653,https://doi.org/10.1016/j.cej.2024.152620,2024,0,paper
W4399041646,https://doi.org/10.1016/j.orl.2024.107130,2024,0,paper
W4399042661,https://doi.org/10.23860/jfs.2024.24.02,2024,0,paper
W4399054818,https://doi.org/10.3390/s24113403,2024,0,paper
W4399596824,,2020,0,paper
W4400132377,https://doi.org/10.1007/s12559-024-10317-w,2024,0,paper
W4400180614,https://doi.org/10.1093/jrsssb/qkae072,2024,0,paper
W4400180743,https://doi.org/10.1093/jrsssb/qkae070,2024,0,paper
W4400188754,https://doi.org/10.1007/s40747-024-01503-2,2024,0,paper
W4400294489,https://doi.org/10.1063/5.0209742,2024,0,paper
W4400345624,https://doi.org/10.1111/ppa.13967,2024,0,paper
W4401510948,https://doi.org/10.1039/d4ta02348j,2024,0,paper
W4401522882,https://doi.org/10.1039/d4sc00721b,2024,0,paper
W4401524259,https://doi.org/10.1177/13634593241271041,2024,0,paper
W4401670617,https://doi.org/10.1093/mnras/stae1817,2024,0,paper
W4401942338,https://doi.org/10.1016/j.procs.2024.08.047,2024,0,paper
W4401988441,https://doi.org/10.1371/journal.pntd.0012393,2024,0,paper
W4403141349,https://doi.org/10.1093/mnras/stae2279,2024,0,paper
W4403263536,https://doi.org/10.1111/ffe.14456,2024,0,paper
W4403372095,https://doi.org/10.1002/hbm.70042,2024,0,paper
W4403658609,https://doi.org/10.1039/d4cc04214j,2024,0,paper
W4403877613,https://doi.org/10.1039/d4cc04963b,2024,0,paper
W4404400201,https://doi.org/10.1126/sciadv.adp3751,2024,0,paper
W4404435584,https://doi.org/10.1093/mnras/stae2554,2024,0,paper
W4404770223,https://doi.org/10.1016/j.jcot.2024.102835,2024,0,paper
W4404785127,https://doi.org/10.1515/mcma-2024-2016,2024,0,paper
W4405264798,https://doi.org/10.1093/mnrasl/slae117,2024,0,paper
W4405318995,https://doi.org/10.1103/physrevd.110.112011,2024,0,paper
W4405455098,https://doi.org/10.1002/nep3.69,2024,0,paper
W4405476662,https://doi.org/10.1017/s1744552324000326,2024,0,paper
W4405513958,https://doi.org/10.1039/d4sc06288d,2024,0,paper
W4405760799,https://doi.org/10.1111/joms.13178,2024,0,paper
W4405801224,https://doi.org/10.1080/15555240.2024.2444416,2024,0,paper
W4405808761,https://doi.org/10.54097/7bbaf580,2024,0,paper
W4405818520,https://doi.org/10.54254/2754-1169/2024.18718,2024,0,paper
W4405818556,https://doi.org/10.54254/2754-1169/2024.18686,2024,0,paper
W4405820494,https://doi.org/10.9734/jammr/2024/v36i125686,2024,0,paper
W3044171914,https://doi.org/10.3390/bios10080083,2020,30,paper
W3159875774,https://doi.org/10.1029/2020ja028793,2021,30,paper
W3205105323,https://doi.org/10.1103/physrevd.104.072002,2021,30,paper
W4402134582,https://doi.org/10.1002/hipo.23636,2024,29,paper
W2991834509,https://doi.org/10.1002/bse.2435,2020,28,paper
W3009899321,https://doi.org/10.1136/ihj-2019-000013,2020,28,paper
W3013605101,https://doi.org/10.1039/d0nr00630k,2020,28,paper
W3010497264,https://doi.org/10.1016/j.enggeo.2020.105573,2020,28,paper
W4379875538,https://doi.org/10.1016/j.renene.2023.06.014,2023,28,paper
W3023763092,https://doi.org/10.1177/1069397120910982,2020,27,paper
W3202538527,https://doi.org/10.1098/rsif.2021.0555,2021,27,paper
W4220770212,https://doi.org/10.1021/acs.jpclett.1c04080,2022,26,paper
W4383556121,https://doi.org/10.3847/2041-8213/acdc9e,2023,27,paper
W2975485990,https://doi.org/10.1093/mnras/staa115,2020,26,paper
W3126740149,https://doi.org/10.3390/rel12020090,2021,25,paper
W3133075091,https://doi.org/10.1093/mnras/stab633,2021,26,paper
W3135396089,https://doi.org/10.1038/s41598-021-84906-2,2021,26,paper
W3158438307,https://doi.org/10.1111/peps.12455,2021,27,paper
W4280575489,https://doi.org/10.1177/07439156221103860,2022,25,paper
W4288045139,https://doi.org/10.1016/j.applthermaleng.2022.119059,2022,26,paper
W4319750658,https://doi.org/10.1016/j.giq.2022.101785,2023,26,paper
W4375858089,https://doi.org/10.1021/acs.nanolett.3c00257,2023,26,paper
W3005391109,https://doi.org/10.3390/v12020193,2020,25,paper
W3005976056,https://doi.org/10.3390/nu12020464,2020,25,paper
W3127940640,https://doi.org/10.3390/educsci11020054,2021,25,paper
W3196883800,https://doi.org/10.1093/ej/ueab067,2021,24,paper
W3206235099,https://doi.org/10.1115/1.4052725,2021,25,paper
W4313398411,https://doi.org/10.1016/j.matchemphys.2022.127281,2022,26,paper
W3158013747,https://doi.org/10.3847/1538-4357/abf569,2021,24,paper
W3162696842,https://doi.org/10.1007/s11187-021-00482-9,2021,24,paper
W4283314292,https://doi.org/10.3390/math10132166,2022,24,paper
W4387735194,https://doi.org/10.1088/2631-7990/ad0471,2023,25,paper
W3092873217,https://doi.org/10.1007/s10916-020-01660-0,2020,23,paper
W4297489083,https://doi.org/10.1083/jcb.202112068,2022,22,paper
W4317952727,https://doi.org/10.1038/s42256-022-00596-z,2023,24,paper
W3191189914,https://doi.org/10.3390/ijerph18168391,2021,22,paper
W3197628859,https://doi.org/10.3390/chemosensors9090247,2021,22,paper
W3206371861,https://doi.org/10.1109/iccvw54120.2021.00068,2021,22,paper
W3009659288,https://doi.org/10.17533/udea.mut.v13n1a02,2020,20,paper
W3019614535,https://doi.org/10.1016/j.dcn.2020.100781,2020,21,paper
W3199565358,https://doi.org/10.1136/bmjgh-2021-006535,2021,20,paper
W4206229564,https://doi.org/10.1039/d1bm01796a,2022,21,paper
W4303961880,https://doi.org/10.3390/nu14194104,2022,21,paper
W3005808935,https://doi.org/10.1103/physrevmaterials.4.023601,2020,20,paper
W3080172605,https://doi.org/10.1002/hbm.25172,2020,21,paper
W3167613644,https://doi.org/10.1186/s12916-021-01990-x,2021,20,paper
W4281672579,https://doi.org/10.1021/acs.jpclett.2c01048,2022,20,paper
W2995912196,https://doi.org/10.1257/aer.20191852,2021,18,paper
W3096246827,https://doi.org/10.3390/ijerph17218048,2020,19,paper
W3149617692,https://doi.org/10.1021/acs.nanolett.0c04946,2021,19,paper
W3164409418,https://doi.org/10.1177/01410768211014048,2021,19,paper
W4288069783,https://doi.org/10.1016/j.meatsci.2022.108927,2022,19,paper
W4309558893,https://doi.org/10.1111/rssa.12955,2022,18,paper
W4313568190,https://doi.org/10.1109/jphot.2022.3232081,2023,19,paper
W4318302238,https://doi.org/10.1016/j.aap.2023.106972,2023,19,paper
